분류,회사명,종목코드,업종,주요제품,상장일,결산월,대표자명,홈페이지,지역,구글코드
코스피,유안타증권,003470,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",1988-01-21,12월,"서명석, 황웨이청",http://www.yuantakorea.com,서울특별시,KRX:003470
코스피,제일파마홀딩스,002620,회사 본부 및 경영 컨설팅 서비스업,"의약품(타리비드,제일파프,노엘,푸라솔) 제조,도매",1988-01-20,12월,한상철,http://www.jeilpharm.co.kr,서울특별시,KRX:002620
코스피,에이엔피,015260,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",1988-01-18,12월,전운관,http://anpcb.co.kr,경기도,KRX:015260
코스피,한창제지,009460,"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입",1987-12-23,12월,김길수,http://www.hcpaper.co.kr,경상남도,KRX:009460
코스피,넥센,005720,기타 금융업,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입",1987-12-19,12월,"강병중,강호찬",http://www.nexencorp.co.kr,경상남도,KRX:005720
코스피,삼성공조,006660,자동차 신품 부품 제조업,"자동차부품(라디에터,오일쿨러,인터쿨러) 제조,판매",1987-11-28,12월,고호곤,http://www.samsungcc.co.kr,경상남도,KRX:006660
코스피,세방전지,004490,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",1987-11-28,12월,대표이사 이용준,http://www.gbattery.com,서울특별시,KRX:004490
코스피,진원생명과학,011000,의약품 제조업,"의류용심지(인터론),가공직물(패브론) 제조,도소매",1987-11-16,12월,박영근,http://www.genels.com,서울특별시,KRX:011000
코스피,참엔지니어링,009310,특수 목적용 기계 제조업,FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매),1987-11-12,12월,김인한,http://www.charmeng.com,경기도,KRX:009310
코스피,한국프랜지공업,010100,자동차 신품 부품 제조업,"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조",1987-10-02,12월,강호돈,http://www.kofco.com,울산광역시,KRX:010100
코스피,코스모신소재,005070,기타 화학제품 제조업,"이차전지양극활물질,기능성필름",1987-09-28,12월,"홍동환, 허경수",http://www.cosmoamt.com,충청북도,KRX:005070
코스피,덕성,004830,플라스틱제품 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매",1987-09-25,12월,"이해성, 이봉근",http://www.duksung21.com,경기도,KRX:004830
코스피,신영증권,001720,금융 지원 서비스업,증권업,1987-08-24,03월,"원종석, 신요환",http://www.shinyoung.com,서울특별시,KRX:001720
코스피,유진증권,001200,금융 지원 서비스업,"유가증권 매매,중개,인수",1987-08-24,12월,유창수 대표이사,http://www.eugenefn.com,서울특별시,KRX:001200
코스피,유화증권,003460,금융 지원 서비스업,증권업,1987-08-24,12월,윤경립,http://www.yhs.co.kr,서울특별시,KRX:003460
코스피,대덕GDS,004130,전자부품 제조업,"인쇄회로기판 제조,무역대리",1987-08-10,12월,"김영재, 강경식",http://www.daeduckgds.co.kr,경기도,KRX:004130
코스피,한신기계공업,011700,일반 목적용 기계 제조업,"공기압축기,공구류 제조,판매/오파",1987-07-24,12월,최영민,http://www.hanshin.co.kr,경기도,KRX:011700
코스피,코스모화학,005420,기타 화학제품 제조업,"이산화티타늄 및 부산물, 황산코발트 및 부산물",1987-07-23,12월,"성준경, 함재경 (각자대표이사)",http://www.cosmochem.co.kr,서울특별시,KRX:005420
코스피,가온전선,000500,절연선 및 케이블 제조업,"전력선,통신케이블 제조,도매,수출입",1987-06-08,12월,윤재인,http://www.gaoncable.com,경기도,KRX:000500
코스피,S-Oil,010950,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",1987-05-27,12월,Othman Al-Ghamdi,http://www.s-oil.com,서울특별시,KRX:010950
코스피,한화테크윈,012450,"항공기,우주선 및 부품 제조업","카메라,광디지탈,반도체장비,항공기엔진,특수방산장비 제조/정비사업,파렛타이저",1987-05-27,12월,Shin Hyun Woo,http://www.hanwhatechwin.co.kr,경상남도,KRX:012450
코스피,삼화전자공업,011230,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",1987-05-25,12월,"오영주, 송정권(각자대표)",http://www.samwha.co.kr,경기도,KRX:011230
코스피,현대제철,004020,1차 철강 제조업,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매",1987-05-23,12월,"우유철, 강학서",http://www.hyundai-steel.com,인천광역시,KRX:004020
코스피,써니전자,004770,반도체 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",1987-04-22,12월,곽경훈,http://www.sunny.co.kr,충청북도,KRX:004770
코스피,현대비앤지스틸,004560,1차 철강 제조업,"스텐레스냉연강판,특수강 제조",1987-03-24,12월,- 정일선,http://www.hyundai-bngsteel.com,경상남도,KRX:004560
코스피,사조오양,006090,수산물 가공 및 저장 처리업,"원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대",1986-12-24,12월,김 일 식,http://www.sajooy.com,서울특별시,KRX:006090
코스피,한화투자증권,003530,금융 지원 서비스업,"유가증권 위탁매매,자기매매,인수주선",1986-11-25,12월,권희백,http://www.koreastock.co.kr,서울특별시,KRX:003530
코스피,삼화전기,009470,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,"오영주, 박종온",http://www.samwha.co.kr,충청북도,KRX:009470
코스피,SK증권,001510,금융 지원 서비스업,"증권업,부동산 임대",1986-09-20,12월,김 신,http://www.sks.co.kr,서울특별시,KRX:001510
코스피,평화홀딩스,010770,기타 금융업,지주회사,1986-03-31,12월,"김종석, 김동관",http://www.phhc.co.kr,대구광역시,KRX:010770
코스피,일신석재,007110,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사",1986-03-04,12월,김학선,http://www.ilshinstone.co.kr,서울특별시,KRX:007110
코스피,동부제철,016380,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",1986-02-03,12월,김창수,http://www.dongbusteel.co.kr,서울특별시,KRX:016380
코스피,아이에스동서,010780,"내화, 비내화 요업제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",1986-01-27,12월,"권민석, 권혁운(각자 대표이사)",http://www.isdongseo.co.kr,서울특별시,KRX:010780
코스피,SH에너지화학,002360,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조",1985-12-23,12월,"이규봉,노상섭",http://www.sh-enerchem.com,전라북도,KRX:002360
코스피,대한화섬,003830,화학섬유 제조업,"화학섬유원사(FY,PTY,S.FIBER)제조",1985-12-23,12월,이중호,http://www.daehansf.co.kr,서울특별시,KRX:003830
코스피,코리아써키트,007810,전자부품 제조업,"인쇄회로기판,Module 제조/부동산(건물) 임대",1985-09-09,12월,"박형건, 장세준",http://www.kcg.co.kr,경기도,KRX:007810
코스피,신세계,004170,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,장재영,http://www.shinsegae.com,서울특별시,KRX:004170
코스피,OCI,010060,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",1985-07-09,12월,"이수영, 백우석, 이우현 (3인, 각자 대표이사)",http://www.oci.co.kr,서울특별시,KRX:010060
코스피,삼일제약,000520,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매",1985-05-29,12월,"허강, 허승범(각자대표)",http://www.samil-pharm.com,서울특별시,KRX:000520
코스피,인스코비,006490,전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발",1985-01-17,12월,유인수,http://www.inscobee.com,서울특별시,KRX:006490
코스피,일성신약,003120,의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매",1985-01-14,12월,윤석근,http://www.ilsung-ph.co.kr,서울특별시,KRX:003120
코스피,현대건설,000720,토목 건설업,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",1984-12-22,12월,정수현,http://www.hdec.co.kr,서울특별시,KRX:000720
코스피,TCC동양,002710,1차 철강 제조업,"석도강판,표면처리강판 제조,판매",1984-12-21,12월,"손봉락, 조석희 (각자대표)",http://www.tccsteel.com,경상북도,KRX:002710
코스피,에이프로젠제약,003060,의약품 제조업,"의약품(항생제,영양수액제,드링크제,철결핍성빈혈예방치료제,경옥동충하초) 제조,판매",1984-10-19,12월,김정출,http://www.aprogen-pharm.com,서울특별시,KRX:003060
코스피,F&F,007700,봉제의복 제조업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",1984-10-04,12월,김창수,http://www.fnf.co.kr,서울특별시,KRX:007700
코스피,아남전자,008700,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",1984-08-11,12월,김태수,http://www.aname.co.kr,서울특별시,KRX:008700
코스피,현대미포조선,010620,선박 및 보트 건조업,"선박수리,선박개조,선박신조",1983-12-20,12월,한영석,http://www.hmd.co.kr,울산광역시,KRX:010620
코스피,GS건설,006360,건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발",1981-08-03,12월,"허창수, 임병용(각자 대표이사)",http://www.gsconst.co.kr/,서울특별시,KRX:006360
코스피,삼아알미늄,006110,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희,하상용",http://www.sama-al.com,경기도,KRX:006110
코스피,한국전자홀딩스,006200,기타 금융업,"시장조사,경영컨설팅",1979-11-30,12월,박명덕,http://www.kecholdings.co.kr,서울특별시,KRX:006200
코스피,삼성SDI,006400,일차전지 및 축전지 제조업,"칼라브라운관,PDP,평판표시관,모니터,휴대용 디스플레이,폴리머전지(2차전지),초박형브라운관,전계발광소자 제조,판매",1979-02-27,12월,전영현,http://www.samsungsdi.com,경기도,KRX:006400
코스피,삼성전기,009150,전자부품 제조업,"영상,음향,통신장비,모듈,다층인쇄회로기판,적층세라믹콘덴서,고주파필터,전압제어발진기,온도보상형수정발진기,칩인덕터,디지털위성방송수신기,광픽업,편향코일",1979-02-27,12월,사장 이윤태,http://www.sem.samsung.co.kr,경기도,KRX:009150
코스피,고려개발,004200,토목 건설업,"도로건설공사,토목공사,건축공사",1978-10-30,12월,박상신,http://www.kdc.co.kr,경기도,KRX:004200
코스피,동부건설,005960,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",1978-10-30,12월,이중길,http://dbcon.dongbu.co.kr,서울특별시,KRX:005960
코스피,케이씨티시,009070,도로 화물 운송업,"화물자동차운송,항만하역,창고보관,컨테이너조작,중량물해상운송",1978-09-29,12월,이준환,http://www.kctc.co.kr,서울특별시,KRX:009070
코스피,코오롱글로벌,003070,토목 건설업,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조",1978-09-15,12월,윤창운,http://www.kolonglobal.com,경기도,KRX:003070
코스피,빙그레,005180,낙농제품 및 식용빙과류 제조업,"아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조",1978-08-31,12월,박영준,http://www.bing.co.kr,경기도,KRX:005180
코스피,녹십자홀딩스,005250,회사 본부 및 경영 컨설팅 서비스업,"알부민,유로키나제,간염백신,유행성출혈열백신 제조",1978-08-28,12월,"허일섭, 허용준",http://www.greencross.com,경기도,KRX:005250
코스피,신한,005450,건물 건설업,"건축공사,토목공사,전기공사,통신공사,주택건설,기계설비공사,철골공사/철구조물 제조",1978-07-28,12월,김춘환,http://www.seco.co.kr,경기도,KRX:005450
코스피,조선내화,000480,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",1978-06-30,12월,김해봉,http://www.chosunref.co.kr,전라남도,KRX:000480
코스피,현대약품,004310,의약품 제조업,"타코실, 마이녹실, 테놀민, 미에로화이바 등",1978-06-28,11월,"이한구, 김영학",http://www.hyundaipharm.co.kr,충청남도,KRX:004310
코스피,남양유업,003920,낙농제품 및 식용빙과류 제조업,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매",1978-06-24,12월,이원구,http://www.namyangi.com,서울특별시,KRX:003920
코스피,남선알미늄,008350,1차 비철금속 제조업,알미늄샷시 제조/환경사업,1978-05-22,12월,"이상일, 박기재",http://www.namsun.co.kr,대구광역시,KRX:008350
코스피,한국화장품제조,003350,기타 화학제품 제조업,"화장품(OEM,ODM)",1978-02-06,12월,"임충헌, 이용준",http://www.hkcosm.com,서울특별시,KRX:003350
코스피,삼호,001880,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매",1977-12-22,12월,추문석,http://www.samho.co.kr,인천광역시,KRX:001880
코스피,현대종합상사,011760,상품 종합 도매업,"자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발",1977-12-01,12월,정몽혁,http://www.hyundaicorp.co.kr,서울특별시,KRX:011760
코스피,LS,006260,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",1977-06-30,12월,이광우,http://www.lsholdings.co.kr,서울특별시,KRX:006260
코스피,SK네트웍스,001740,기타 전문 도매업,"종합무역업(전자전기제품,섬유,에너지화학제품,철강금속제품),의류,수입산합판,MDF판매,정보통신사업,에너지유통사업",1977-06-30,12월,"최신원, 박상규 (각자 대표이사)",http://www.sknetworks.co.kr,서울특별시,KRX:001740
코스피,경농,002100,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조",1977-06-30,12월,이병만,http://www.knco.co.kr,서울특별시,KRX:002100
코스피,도레이케미칼,008000,화학섬유 제조업,"폴리에스터 섬유 및 동 관련제품의 제조판매 및 수출입업,각종 필터 및 동 관련제품의 제조판매 및 수출입업",1977-06-30,03월,"이영관, 이쥬인 히데키(Ijuin Hideki), 임희석(공동 대표이사 3인)",http://www.toray-tck.com,경상북도,KRX:008000
코스피,티웨이홀딩스,004870,반도체 제조업,"레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",1977-06-30,12월,황정현,http://www.twayholdings.com,서울특별시,KRX:004870
코스피,동방아그로,007590,"비료, 농약 및 살균, 살충제 제조업","농약(잡초발생전 토양처리형 밭잡초약,부메랑,주움,그라목손) 제조,도매",1977-06-29,12월,염병만,http://www.dongbangagro.co.kr,서울특별시,KRX:007590
